"id","code_en","code_ru","name_en","city_code_en","country_code_ru","country_code_en","timezone","latitude","longitude","city_id","del","osm_type","osm_id"
"10275","RMS",,"Ramstein, Ramsteim Arpt","RMS",,"DE","+01:00","49.441426","7.6012401242646",NULL,"0","W","60546523"
"10274","RMQ",,"Taichung Airport","RMQ",,"TW","+08:00","24.2671656","120.6286790905","9723","0","W","307469261"
"10273","RML",,"Ratmalana Airport","CMB",,"LK","+05:30","6.82183215","79.887153536538","7084","0","W","27712654"
"10272","RMK",,"Renmark Airport","RMK",,"AU","+09:30","-34.19903115","140.66329884806",NULL,"0","W","699851241"
"10271","RMI",,"Federico Fellini International Airport","RMI",,"IT","+02:00","44.02021415","12.612590543154","4895","0","R","6085496"
"10270","RMG",,"Richard B Russell Airport","RMG",,"US","-04:00","34.35150285","-85.159832186086","4378","0","W","31381761"
"10269","RMF",,"Marsa Alam International Airport","RMF",,"EG","+02:00","25.5567175","34.586232910619","17544","0","R","13424855"
"10267","RMA",,"Roma Airport","RMA",,"AU","+10:00","-26.5423989","148.7770438",NULL,"0","N","4076972835"
"10266","RLU",,"Bornite, Bornite Upper Arpt","RLU",,"US",,"0","0",NULL,"0",NULL,NULL
"10265","RLI",,"Anniston, Reilly Ahp","ANB",,"US","-04:00","0","0","4112","0",NULL,NULL
"10264","RLG",,"Rostock-Laage Airport","RLG",,"DE","+02:00","53.91914275","12.27620437108","18063","0","W","296187602"
"10263","RLD",,"Richland Airport","RLD",,"US",,"46.30361055","-119.30409421519",NULL,"0","W","705095893"
"10262","RLA",,"Rolla, National Arpt","RLA",,"US","-04:00","0","0","3958","0",NULL,NULL
"10261","RKW",,"Rockwood Municipal Airport","RKW",,"US",,"35.9225719","-84.689556253339",NULL,"0","W","286516255"
"10260","RKV",,"Reykjavik Airport","REK",,"IS","+00:00","64.129393","-21.940944455148","8928","0","W","52278395"
"10259","RKT",,"Ras Al Khaimah International Airport","RKT",,"AE","+04:00","25.61297345","55.939695904169","14273","0","W","171547107"
"10258","RKS",,"Southwest Wyoming Regional Airport","RKS",,"US","-07:00","41.59507585","-109.06842143016",NULL,"0","W","259008353"
"10257","RKP",,"Aransas County Airport","RKP",,"US","-06:00","28.0869591","-97.0447121",NULL,"0","N","369122378"
"10256","RKH",,"Rock Hill/York County Airport","RKH",,"US","-05:00","34.9885367","-81.056940603841",NULL,"0","W","877854080"
"10255","RKE",,"Roskilde, Roskilde Arpt","RKE",,"DK","+02:00","55.5858236","12.132685539684","6782","0","W","12781371"
"10254","RKD",,"Knox County Regional Airport","RKD",,"US","-04:00","44.06139565","-69.102935815342","13609","0","W","998501609"
"10253","RKC",,"Yreka, Yreka Arpt","RKC",,"US",,"0","0",NULL,"0",NULL,NULL
"10252","RJL",,"Logroño–Agoncillo Airport","RJL",,"ES","+02:00","42.4604569","-2.3210162142885","6043","0","W","253037202"
"10251","RJK",,"Rijeka Airport","RJK",,"HR","+02:00","45.2167594","14.570962120154","7591","0","W","93421119"
"10250","RJA",,"Rajahmundry, Rajahmundry Arpt","RJA",,"IN","+05:30","17.1051904","81.818321954231","7172","0","W","135670403"
"10249","RIY",,"Riyan International Airport","RIY",,"YE","+03:00","14.6606663","49.378767528047",NULL,"0","W","379189282"
"10248","RIX",,"Riga International Airport","RIX",,"LV","+03:00","56.92223965","23.972643156477","473","0","R","147154"
"10247","RIW",,"Riverton Regional Airport","RIW",,"US","-04:00","43.06439325","-108.45899672083","4666","0","W","1068356163"
"10246","RIL",,"Garfield County Regional Airport","RIL",,"US","-07:00","39.5253565","-107.72534813699",NULL,"0","W","252224840"
"10245","RIG",,"Rio Grande Regional Airport","RIG",,"BR","-03:00","-32.0824308","-52.16620090787","18557","0","W","289225336"
"10244","RIF",,"Richfield Municipal Airport","RIF",,"US","-07:00","38.733302","-112.10076",NULL,"0","N","368982118"
"10243","RIC",,"Richmond International Airport","RIC",,"US","-05:00","37.5069667","-77.321483890434",NULL,"0","W","224414430"
"10242","RIA",,"Santa Maria Airport","RIA",,"BR","-04:00","-29.7129869","-53.688970181424","8399","0","R","3857725"
"10241","RHV",,"Reid-Hillview Airport","SJI",,"US","+08:00","37.3338834","-121.81930029439","4553","0","W","38745962"
"10240","RHO",,"Rhodes International Airport, ""Diagoras""","RHO",,"GR","+02:00","36.40514635","28.087698475206","7819","0","W","889401178"
"10239","RHN",,"Rosh Pina, Rosh Pina Airport","RHN",,"NA",,"-27.87602345","16.648131639502",NULL,"0","W","875274579"
"10238","RHI",,"Rhinelander-Oneida County Airport","RHI",,"US","-06:00","45.6314535","-89.478974050743",NULL,"0","R","11950703"
"10237","RHE",,"Reims, Champagne Arpt","RHE",,"FR","+02:00","49.3086482","4.0592946","2258","0",NULL,NULL
"10236","RGS",,"Burgos Airport","RGS",,"ES","+02:00","42.3576395","-3.6215852140884","6093","0","W","167023263"
"10235","RGR",,"Ranger Municipal Airport","RGR",,"US",,"32.4527481","-98.6814085",NULL,"0","N","369122456"
"10234","RGN",,"Yangon International Airport","RGN",,"MM","+06:30","16.91201185","96.136612610669","14847","0","W","205742449"
"10233","RGL",,"Piloto Civil N. Fernández Airport","RGL",,"AR","-03:00","-51.6078149","-69.30470368936","19211","0","R","11070470"
"10232","RGI",,"Rangiroa Island, Rangiroa Arpt","RGI",,"PF","-10:00","0","0",NULL,"0",NULL,NULL
"10231","RGH",,"Balurghat, Balurghat Airport","RGH",,"IN",,"25.26213425","88.796183480759",NULL,"0","W","391216764"
"10230","RGA",,"Hermes Quijada International Airport","RGA",,"AR","-03:00","-53.7787869","-67.746151750562","19262","0","R","10889755"
"10229","RFR",,"Rio Frio, Rio Frio Arpt","RFR",,"CR",,"0","0",NULL,"0",NULL,NULL
"10228","RFP",,"Raiatea, Raiatea Arpt","RFP",,"PF","-10:00","0","0",NULL,"0",NULL,NULL
"10227","RFG",,"Rooke Field","RFG",,"US","-06:00","28.2936774","-97.325255707225","14881","0","W","519418727"
"10226","RFD",,"Chicago Rockford International Airport","CHI",,"US","-05:00","42.1966203","-89.10185948684","983","0","W","107671361"
"10225","REX",,"General Lucio Blanco International Airport","REX",,"MX","-05:00","26.0057765","-98.224193892583","7908","0","W","870655783"
"10224","REU",,"Reus Airport","REU",,"ES","+02:00","41.1464121","1.1574354225597","6006","0","W","194439780"
"10223","RES",,"Resistencia International Airport","RES",,"AR","-04:00","-27.4476154","-59.053777089299","8139","0","W","800906206"
"10222","RER",,"Retalhuleu Airport","RER",,"GT","-06:00","14.5236112","-91.695607451951","8658","0","W","604152268"
"10221","REP",,"Siem Reap International Airport","REP",,"KH","+07:00","13.41068555","103.81347888302","8942","0","W","26749066"
"10220","REN",,"Orenburg Central Airport","REN",,"RU","+05:00","51.7957696","55.455574954401","13","0","R","4231797"
"10219","REL",,"Trelew, Trelew Arpt","REL",,"AR","-03:00","-43.20618265","-65.269124123087","19216","0","W","123168820"
"10218","REG",,"Reggio Calabria Airport","REG",,"IT","+02:00","38.07266575","15.648601578709","4795","0","W","86985655"
"10217","REE",,"Reese Airpark","LBB",,"US","-06:00","33.5939452","-102.04283325402","4611","0","W","477204704"
"10216","REC",,"Guararapes - Gilberto Freyre International Airport","REC",,"BR","-03:00","-8.1256775","-34.922718355082","8296","0","W","476389665"
"10215","RDZ",,"Rodez, Marcillac","RDZ",,"FR","+02:00","44.4069811","2.4852793700818","2251","0","W","42019234"
"10214","RDU",,"Raleigh-Durham International Airport","RDU",,"US","-04:00","35.88036145","-78.787238217165","3989","0","W","209063360"
"10213","RDN",,"LTS Pulau Redang Airport","RDN",,"MY","+08:00","5.7652264","103.00505552363","15238","0","W","319698760"
"10212","RDM",,"Redmond Municipal Airport","RDM",,"US","-06:00","44.25408195","-121.14906868928","4647","0","W","224765129"
"10211","RDG",,"Reading Municipal Airport","RDG",,"US","-05:00","40.3781706","-75.96668304127",NULL,"0","W","243692948"
"10210","RDD",,"Redding Municipal Airport","RDD",,"US","-08:00","40.5098346","-122.29537310336",NULL,"0","W","44581107"
"10209","RCU",,"Las Higueras Airport","RCU",,"AR","-03:00","-33.0927272","-64.269133066011","8177","0","R","5246354"
"10208","RCS",,"Rochester Airport","RCS",,"GB","+00:00","51.3516919","0.50472911104963","21665","0","W","911292005"
"10207","RCO",,"Rochefort, St Agnant Arpt","RCO",,"FR","+01:00","45.89021895","-0.98374719897118","2252","0","W","42019192"
"10206","RCM",,"Richmond Aerodrome","RCM",,"AU","+10:00","-20.7011131","143.1169005","19551","0","N","293806036"
"10205","RCH",,"Almirante Padilla Airport","RCH",,"CO","-04:00","11.5271125","-72.918332810702","16030","0","W","177514162"
"10204","RCE",,"Roche Harbor Seaplane Base","RCE",,"US",,"48.6081548","-123.159631",NULL,"0","N","369034470"
"10203","RCB",,"Richards Bay, Richards Bay Arpt","RCB",,"ZA","+02:00","-28.7409535","32.09261451372","8045","0","W","292394307"
"10201","RBW",,"Lowcountry Regional Airport","RBW",,"US",,"32.9201327","-80.6415027",NULL,"0","N","368395703"
"10200","RBR",,"Rio Branco, Pres Medici Arpt","RBR",,"BR","-05:00","-9.86366315","-67.887882203003","8563","0","W","799554032"
"10199","RBM",,"Straubing, Wallmuhle","RBM",,"DE","+02:00","48.90102605","12.515134978856","2743","0","W","60103163"
"10198","RBL",,"Red Bluff Municipal Airport","RDD",,"US",,"40.1506288","-122.24894630229",NULL,"0","W","160680782"
"10197","RBG",,"Roseburg, Roseburg Municipal","RBG",,"US",,"0","0",NULL,"0",NULL,NULL
"10196","RBF",,"Big Bear City Airport","RBF",,"US",,"34.263582","-116.85603324603",NULL,"0","W","165621971"
"10195","RBD",,"Dallas Executive Airport","DFW",,"US","-05:00","32.679661","-96.868877026813","4059","0","W","367482021"
"10194","RBA",,"Rabat-Salé Airport","RBA",,"MA","+01:00","34.05106935","-6.7430958760362","9205","0","R","3255895"
"10192","RAR",,"Rarotonga International Airport","RAR",,"CK","-10:00","-21.20172235","-159.80567804613","10502","0","W","72232091"
"10191","RAP",,"Rapid City Regional Airport","RAP",,"US","-05:00","44.0448069","-103.06068012446","4659","0","W","38907756"
"10190","RAO",,"Doutor Leite Lopes Airport of Ribeirão Preto","RAO",,"BR","-03:00","-21.13330235","-47.774683101195","8410","0","W","177718401"
"10189","RAL",,"Riverside Municipal Airport","RAL",,"US","-08:00","33.9510105","-117.44058678141",NULL,"0","W","127837011"
"10188","RAK",,"Marrakech-Menara Airport","RAK",,"MA","+01:00","31.605871","-8.0324657162096","15006","0","W","126453866"
"10187","RAJ",,"Rajkot Airport","RAJ",,"IN","+05:00","22.309404","70.781242695325","7170","0","W","49607535"
"10186","RAI",,"Nelson Mandela International Airport","RAI",,"CV","+08:00","14.9412846","-23.48478206133","8804","0","W","95775294"
"10185","RAD",,"Tortola Westend, Road Town Arpt","TOV",,"VG",,"0","0",NULL,"0",NULL,NULL
"10184","RAC",,"John H. Batten Airport","RAC",,"US","-05:00","42.76181125","-87.815895455545","4473","0","W","119293170"
"10183","RAB",,"Rabaul, Lakunai Arpt","RAB",,"PG","+10:00","-4.3403218","152.37961013987",NULL,"0","W","938274830"
"10179","QYR",,"Troyes, Barberey Airport","QYR",,"FR","+02:00","48.32195205","4.014927347028","2182","0","W","42019451"
"10178","SZY",,"Olsztyn, Olsztyn Arpt","SZY",,"PL","+01:00","53.4807255","20.937498490916",NULL,"0","W","392448523"
"10169","QWG",,"Wilgrove Air Park","CLT",,"US","-04:00","0","0","3974","0","N","1042045463"
"10167","QWD",,"Mittenwald, Mittenwald Airport","QWD",,"DE","+02:00","0","0","18037","0",NULL,NULL
"10164","QSR",,"Salerno, Salerno Offline Point","QSR",,"IT","+02:00","40.61887125","14.911103145424","4892","0","W","51038899"
"10162","QSF",,"Ain Arnat Airport","QSF",,"DZ","+01:00","36.18052765","5.3253328730299","7543","0","W","70086072"
"10161","QRW",,"Warri Airport","QRW",,"NG","+01:00","0","0","9284","0","W","586082789"
"10160","QRV",,"Arras, Arras Arpt","QRV",,"FR","+02:00","50.3226437","2.8017776","2527","0",NULL,NULL
"10159","QRO",,"Querétaro International Airport","QRO",,"MX","-05:00","20.6217277","-100.19650618447","7975","0","W","184352111"
"10157","QRA",,"Johannesburg, Randgermiston Arpt","JNB",,"ZA","+02:00","-26.24224305","28.151092040047","8066","0","W","94126562"
"10145","QPG",,"Paya Lebar Air Base","SIN",,"SG","+08:00","1.35891705","103.91279405311","9628","0","W","293116057"
"10144","QPA",,"Padova, Padova Arpt","QPA",,"IT","+02:00","45.395336","11.847704479064","4925","0","W","320052274"
"10143","QOW",,"Sam Mbakwe International Cargo Airport","QOW",,"NG","+01:00","5.42797015","7.2045208532487","9289","0","R","13120707"
"10142","QNY",,"New York Skyports Incorporated Seaplane Base","NYC",,"US","-04:00","40.7351534","-73.9729007","563","0","N","369043780"
"10141","QNT",,"Niteroi, Niteroi Arpt","QNT",,"BR","-03:00","0","0","8440","0",NULL,NULL
"10140","QMM",,"Marina Di Massa, Marina Di Massa Arpt","QMM",,"IT",,"0","0",NULL,"0",NULL,NULL
"10139","QLE",,"Leeton, Leeton Arpt","QLE",,"AU",,"0","0",NULL,"0",NULL,NULL
"10137","QKS",,"Keystone, Keystone Van Service","QKS",,"US",,"0","0",NULL,"0",NULL,NULL
"10135","QKB",,"Breckenridge, Breckenridge Van Service","QKB",,"US",,"0","0",NULL,"0",NULL,NULL
"10133","QIG",,"Iguatu Airport","QIG",,"BR",,"-6.3464332","-39.293208361224",NULL,"0","W","584481773"
"10132","QHV",,"Novo Hamburgo Airport","QHV",,"BR",,"-29.6974207","-51.082263535092",NULL,"0","W","290293720"
"10131","QGY",,"Győr–Pér Airfield","QGY",,"HU","+02:00","47.62742485","17.807666577276","7757","0","R","2328297"
"10130","QGV",,"Frankfurt, Neu Isenburg Arpt","FRA",,"DE","+02:00","0","0","704","0",NULL,NULL
"10127","QFQ",,"Maloy, Harbour Arpt","QFQ",,"NO","+02:00","0","0","14413","0",NULL,NULL
"10123","QCE",,"Copper Mountain, Copper Mountain Van Service","QCE",,"US",,"0","0",NULL,"0",NULL,NULL
"10122","QBF",,"Vail, Vail Van Service","EGE",,"US",,"0","0",NULL,"0",NULL,NULL
"10121","QBC",,"Bella Coola, Bella Colla Municipal","QBC",,"CA","-08:00","52.3879247","-126.59202029608",NULL,"0","W","628377433"
"10119","PZY",,"Piešťany International Airport","PZY",,"SK","+02:00","48.62199825","17.828007857845","9674","0","W","239092347"
"10118","PZU",,"Port Sudan International Airport","PZU",,"SD","+03:00","19.4341776","37.23474691028","9711","0","W","600427480"
"10117","PZO",,"Manuel Carlos Piar Guayana International Airport","PZO",,"VE","-04:00","8.28779425","-62.76116978269",NULL,"0","W","524680587"
"10116","PZI",,"Panzhihua Bao'an'ying Airport","PZI",,"CN",,"26.539655","101.79735486535",NULL,"0","W","142447409"
"10115","PZE",,"Penzance, Penzance Arpt","PZE",,"GB","+01:00","0","0","5198","0",NULL,NULL
"10114","PZB",,"Pietermaritzburg, Pietermaritzburg Arpt","PZB",,"ZA","+02:00","-29.6490015","30.396930168508","8052","0","W","89249154"
"10113","PYY",,"Pai City, Pai Arpt","PYY",,"TH","+07:00","19.37214705","98.435896184493",NULL,"0","W","399449045"
"10112","PYX",,"Pattaya, Pattaya Arpt","PYX",,"TH","+07:00","12.83277955","100.94931426761","12855","0","W","215540706"
"10111","PYR",,"Andravida Air Base","PYR",,"GR","+03:00","37.92209895","21.290898904802","7795","0","W","31555109"
"10110","PYM",,"Plymouth Municipal Airport","PYM",,"US","-05:00","41.9086418","-70.729350140864",NULL,"0","W","79277500"
"10109","PXU",,"Pleiku Airport","PXU",,"VN","+07:00","14.004424","108.01354755893","6650","0","W","159974733"
"10108","PXO",,"Porto Santo, Porto Santo Arpt","PXO",,"PT","+01:00","33.07403925","-16.35000096428","13853","0","R","6785242"
"10107","PXM",,"Puerto Escondido International Airport","PXM",,"MX","-05:00","15.87567065","-97.088108299578","7909","0","W","192166820"
"10106","PXL",,"Polacca Airport","PXL",,"US",,"35.7916561","-110.42308414503",NULL,"0","W","587352050"
"10105","PWT",,"Bremerton National Airport","PWT",,"US","-07:00","47.49166485","-122.76447901139","4674","0","W","490743664"
"10104","PWR",,"Port Walter Seaplane Base","PWR",,"US",,"56.3814011","-134.6501593",NULL,"0","N","369145015"
"10103","PWQ",,"Pavlodar International Airport","PWQ",,"KZ","+05:00","52.19522405","77.07365521777","455","0","W","184618475"
"10102","PWM",,"Portland International Jetport","PWM",,"US","-05:00","43.6461776","-70.314411973456",NULL,"0","W","224519312"
"10101","PWK",,"Chicago Executive Airport","CHI",,"US","-05:00","42.1175026","-87.901384701432","983","0","W","116063664"
"10100","PWA",,"Wiley Post Airport","OKC",,"US","-06:00","35.53659705","-97.645479473025","4022","0","W","27851523"
"10099","PVZ",,"Painesville, Casement Arpt","PVZ",,"US",,"0","0",NULL,"0",NULL,NULL
"10098","PVW",,"Hale County Airport","PVW",,"US",,"34.1668111","-101.71604068994",NULL,"0","W","711092980"
"10097","PVU",,"Provo Municipal Airport","PVU",,"US","-07:00","40.2204","-111.72097229668",NULL,"0","W","178814253"
"10096","PVR",,"Licenciado Gustavo Díaz Ordaz International Airport","PVR",,"MX","-05:00","20.68132455","-105.24962241931","7976","0","W","629335525"
"10095","PVK",,"Aktion National Airport","PVK",,"GR","+02:00","38.9238437","20.768427287255","7794","0","W","326728628"
"10094","PVH",,"Governador Jorge Teixeira de Oliveira Airport","PVH",,"BR","-04:00","-8.70990265","-63.900493918126","8564","0","R","11834059"
"10093","PVF",,"Placerville Airport","PVF",,"US",,"38.72498965","-120.75281014419",NULL,"0","W","44421532"
"10092","PVD",,"T. F. Green Airport","PVD",,"US","-05:00","41.72243995","-71.428588219749",NULL,"0","W","209870429"
"10091","PVC",,"Provincetown Municipal Airport","PVC",,"US","-05:00","42.0721912","-70.222432107655",NULL,"0","W","29799711"
"10090","PVA",,"Providencia, Providencia Arpt","PVA",,"CO","-05:00","13.35776445","-81.358030107973",NULL,"0","W","42898018"
"10089","PUY",,"Pula Airport","PUY",,"HR","+02:00","44.89567215","13.91897194797","7592","0","W","158049110"
"10088","PUX",,"Puerto Varas, Puerto Varas Arpt","PUX",,"CL","-04:00","-41.3470704","-72.9485855","9840","0","N","1042062578"
"10087","PUW",,"Pullman-Moscow Regional Airport","PUW",,"US","-07:00","46.74046085","-117.11616790689","13575","0","W","504767148"
"10086","PUU",,"Tres de Mayo Airport","PUU",,"CO","-05:00","0.5051221","-76.50097920791","8991","0","W","829255053"
"10085","PUQ",,"Punta Arenas, Presidente Ibanez Arpt","PUQ",,"CL","-03:00","-53.0038091","-70.846481687152","9839","0","R","8971642"
"10084","PUJ",,"Punta Cana International Airport","PUJ",,"DO","-04:00","18.56975085","-68.366664235013","8702","0","W","256151866"
"10083","PUI",,"Purnea, Purnea Airport","PUI",,"IN",,"0","0",NULL,"0",NULL,NULL
"10082","PUG",,"Port Augusta Airport","PUG",,"AU","+09:30","-32.50443065","137.71425266181","7463","0","W","548937406"
"10081","PUF",,"Pau Pyrénées Airport","PUF",,"FR","+02:00","43.3794952","-0.41584773642041","2276","0","W","23001418"
"10080","PUC",,"Carbon County Airport (Buck Davis Field)","PUC",,"US","-07:00","39.611481","-110.751257",NULL,"0","N","368981806"
"10079","PUB",,"Pueblo Memorial Airport","PUB",,"US","-06:00","38.29844685","-104.50330795945","4587","0","W","231502894"
"10078","PTY",,"Tocumen International Airport","PTY",,"PA","-05:00","9.0667814","-79.381482427391","9457","0","W","229426818"
"10077","PTW",,"Pottstown Heritage Field","PTW",,"US",,"40.2393406","-75.558478163173",NULL,"0","W","802724826"
"10076","PTV",,"Porterville Municipal Airport","PTV",,"US",,"36.02959115","-119.06112886535",NULL,"0","W","44581268"
"10075","PTS",,"Atkinson Municipal Airport","PTS",,"US",,"37.45203985","-94.729531640977",NULL,"0","W","1055127147"
"10074","PTP",,"Pointe-A-Pitre, Le Raizet Arpt","PTP",,"GP","-04:00","0","0","8651","0",NULL,NULL
"10073","PTO",,"Pato Branco, Pato Branco Municipal","PTO",,"BR","-04:00","-26.2169937","-52.694225841764","8425","0","W","96299423"
"10072","PTN",,"Harry P. Williams Memorial Airport","PTN",,"US","-07:00","29.71020595","-91.33789859068","4541","0","W","489466043"
"10071","PTL",,"Port Armstrong, Port Armstrong Arpt","PTL",,"US",,"0","0",NULL,"0",NULL,NULL
"10070","PTK",,"Oakland County International Airport","PTK",,"US","-05:00","42.66538405","-83.422321285896",NULL,"0","R","12130887"
"10069","PTJ",,"Portland Airport","PTJ",,"AU","+10:00","-38.31901335","141.47193254924",NULL,"0","W","820804176"
"10068","PTI",,"Port Douglas, Port Douglas Arpt","PTI",,"AU","+10:00","0","0","19581","0",NULL,NULL
"10067","PTG",,"Polokwane, Pietersburg Arpt","PTG",,"ZA","+02:00","-23.8449832","29.453220479813","8051","0","W","326548157"
"10066","PTF",,"Malolo Lailai Island Airport","PTF",,"FJ","+12:00","-17.7781402","177.19677037879",NULL,"0","W","401144531"
"10064","PTC",,"Port Alice Seaplane Base","PTC",,"US",,"55.7988969","-133.5956687",NULL,"0","N","369144951"
"10063","PTB",,"Dinwiddie County Airport","PTB",,"US","-05:00","37.18206915","-77.507353623048",NULL,"0","R","6232266"
"10062","PSS",,"Posadas, Posadas Arpt","PSS",,"AR","-04:00","-27.38056265","-55.969849190046","8143","0","W","43991884"
"10061","PSR",,"Abruzzo Airport","PSR",,"IT","+02:00","42.4321436","14.186080677809","4916","0","R","12640328"
"10060","PSQ",,"Philadelphia Essington Seaplane Base","PHL",,"US","-04:00","39.85908285","-75.300538101514","4027","0","W","785229186"
"10059","PSP",,"Palm Springs International Airport","UDD",,"US","-08:00","33.83029665","-116.50963910238","3858","0","R","326312"
"10058","PSO",,"Antonio Narino Airport","PSO",,"CO","-05:00","1.39698335","-77.290975832952","16035","0","W","49188034"
"10057","PSM",,"Portsmouth International Airport","PSM",,"US","-05:00","43.07897155","-70.818114343754",NULL,"0","W","596369751"
"10056","PSL",,"Perth Airport","PSL",,"GB","+01:00","56.43972315","-3.3679048210482","5197","0","R","11844266"
"10055","PSK",,"New River Valley Airport","PSK",,"US",,"37.1373097","-80.680194238205",NULL,"0","R","6423669"
"10054","PSG",,"Petersburg James A. Johnson Airport","PSG",,"US","-09:00","56.80197975","-132.94493105431",NULL,"0","W","582698060"
"10053","PSF",,"Pittsfield Municipal Airport","PSF",,"US",,"42.4272797","-73.292537602274",NULL,"0","W","105588334"
"10052","PSE",,"Mercedita Airport","PSE",,"US","-04:00","18.008886","-66.563349746429","13813","0","W","202157724"
"10051","PSC",,"Tri-Cities Airport","PSC",,"US","-06:00","46.2626203","-119.11867034136","4685","0","R","9887832"
"10050","PSB",,"Philipsburg, Midstate Arpt","PSB",,"US",,"0","0",NULL,"0",NULL,NULL
"10049","PSA",,"Pisa International Airport","PSA",,"IT","+02:00","43.68479365","10.395527009983","4911","0","R","5827108"
"10048","PRY",,"Pretoria, Wonderboom Arpt","PRY",,"ZA","+02:00","-25.65847035","28.219465478499","8047","0","W","4331802"
"10047","PRX",,"Cox Field","PRX",,"US","-05:00","33.6348213","-95.450835558309","4077","0","W","565858723"
"10046","PRP",,"Propriano, Propriano Arpt","PRP",,"FR",,"41.660028","8.8937364989509",NULL,"0","W","42019352"
"10045","PRN",,"Pristina International Airport ""Adem Jashari""","PRN",,"XK","+02:00","42.57643955","21.032371075473","15981","0","W","292210152"
"10044","PRM",,"Portimão Airfield","PRM",,"PT","+01:00","37.1492007","-8.583462549919","6814","0","W","105042909"
"10043","PRJ",,"Capri, Harbour Airport","PRJ",,"IT","+02:00","40.559084","14.235131","16549","0",NULL,NULL
"10042","PRI",,"Praslin Island, Praslin Island Arpt","PRI",,"SC","+04:00","-4.31860065","55.691294938854",NULL,"0","W","1012022637"
"10041","PRH",,"Phrae Airport","PRH",,"TH","+07:00","18.13174175","100.16354112141","7638","0","W","424308784"
"10040","PRG",,"Václav Havel Airport Prague","PRG",,"CZ","+02:00","50.1020451","14.270564893237","768","0","R","949871"
"10039","PRC",,"Ernest A. Love Field","PRC",,"US","-05:00","34.6553753","-112.41843807796","4485","0","W","588241905"
"10038","PRB",,"Paso Robles Municipal Airport","PRB",,"US","-07:00","35.6756407","-120.63062553873","4540","0","W","43701977"
"10037","PRA",,"General Urquiza Airport","PRA",,"AR","-03:00","-31.7975709","-60.4829340773","8183","0","W","473590716"
"10036","PQQ",,"Port Macquarie Airport","PQQ",,"AU","+10:00","-31.4357662","152.87350282041","7493","0","W","220706812"
"10035","PQM",,"Palenque, Palenque Arpt","PQM",,"MX","-06:00","17.53341935","-91.986672719882","7912","0","W","220555317"
"10034","PQI",,"Northern Maine Regional Airport at Presque Isle","PQI",,"US","-05:00","46.6911993","-68.047610593994",NULL,"0","W","998480246"
"10033","PQC",,"Phu Quoc International Airport","PQC",,"VN","+07:00","10.1666494","103.99937813447",NULL,"0","W","486311356"
"10032","PPW",,"Papa Westray Airport","PPW",,"GB","+00:00","59.3512139","-2.8986988",NULL,"0","N","87893858"
"10031","PPV",,"Port Protection Seaplane Base","PPV",,"US",,"56.3286111","-133.61",NULL,"0","N","369145017"
"10030","PPT",,"Papeete, Intl Tahiti Faaa","PPT",,"PF","-10:00","0","0","9797","0",NULL,NULL
"10029","PPS",,"Puerto Princesa International Airport","PPS",,"PH","+08:00","9.74238505","118.75835135732","12367","0","W","106045775"
"10028","PPQ",,"Paraparaumu, Paraparaumu Arpt","PPQ",,"NZ","+12:00","-40.9046104","174.98625055251","9340","0","W","176131208"
"10027","PPP",,"Proserpine Airport (Whitsunday Coast Airport)","PPP",,"AU","+10:00","-20.4923508","148.55346993636",NULL,"0","W","255870150"
"10026","PPN",,"Guillermo León Valencia Airport","PPN",,"CO","-05:00","2.4547051","-76.608750937005","8992","0","W","833428977"
"10025","PPM",,"Pompano Beach Airpark","PPM",,"US",,"26.24907305","-80.113977075295",NULL,"0","W","95481932"
"10024","PPL",,"Phaplu, Phaplu Airport","PPL",,"NP","+05:45","27.5184378","86.585333050084",NULL,"0","W","312966049"
"10023","PPK",,"Petropavl Airport","PPK",,"KZ","+05:00","54.77453145","69.183128415159","556","0","W","165012716"
"10022","PPI",,"Port Pirie Airport","PPI",,"AU","+09:30","-33.2399898","137.99909168012","7460","0","W","550832090"
"10021","PPG",,"Pago Pago, Pago Pago Arpt","PPG",,"AS","-11:00","0","0",NULL,"0",NULL,NULL
"10020","PPE",,"Puerto Penasco, Puerto Penasco Municipal","PPE",,"MX","-07:00","31.35778085","-113.30494116861","7977","0","W","613972513"
"10019","PPD",,"Humacao, Palmas Del Mar","HUC",,"US",,"0","0",NULL,"0",NULL,NULL
"10018","PPB",,"Presidente Prudente Airport","PPB",,"BR","-03:00","-22.1751078","-51.424790899354",NULL,"0","W","170618346"
"10017","POZ",,"Poznań-Ławica Airport","POZ",,"PL","+02:00","52.42056395","16.831791644446","5560","0","W","342024881"
"10016","POX",,"Pontoise, Cormeille En Vexin","POX",,"FR","+02:00","49.09346885","2.0385186962104","2264","0","W","298889822"
"10015","POW",,"Portorož Airport","POW",,"SI","+02:00","45.4724036","13.616114921756","13010","0","W","89725598"
"10014","POU",,"Hudson Valley Regional Airport","POU",,"US","+00:00","41.62679795","-73.883687168039",NULL,"0","W","452318051"
"10013","POS",,"Piarco International Airport","POS",,"TT","-04:00","10.60092075","-61.339547473837",NULL,"0","R","8102673"
"10012","POR",,"Pori Airport","POR",,"FI","+03:00","61.469192","21.7909161","2571","0","N","518620400"
"10011","POQ",,"Polk Inlet, Polk Inlet Arpt","POQ",,"US",,"0","0",NULL,"0",NULL,NULL
"10010","POP",,"Gregorio Luperón International Airport","POP",,"DO","-04:00","19.75754625","-70.568924947805","8701","0","W","279767440"
